ZibName,ConceptID_2017,ConceptName_2017,Codelists_2017,Change,ConceptID_2020,ConceptName_2020,Codelists_2020,Bits,Omschrijving,TypeChange,Impact_heen,TRANSLATIE_spec_heen,Impact_terug,TRANSLATIE_spec_terug
Brandwond,NL-CM:19.4.10,Lateraliteit,BrandwondLateraliteitCodelijst,oranje: minor change,NL-CM:19.1.14,Lateraliteit,LateraliteitCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [BrandwondLateraliteitCodelijst]->[LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)],Medium,codelist [LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)]->[BrandwondLateraliteitCodelijst]
Brandwond,NL-CM:19.4.11,**concept toegevoegd in 2020**,,rood: major change,NL-CM:19.4.11,WondFoto,,ZIB-828,Concept Wondfoto toegevoegd aan zib brandwond,CONCEPT ADDITION,Low,,High,
BurgerlijkeStaat,DCM::Instructions,Instructions,,geel: patch wijziging,DCM::Instructions,Instructions,,ZIB-606,Tekst instructions gewijzigd.,SIMPLE PATCH CHANGE,Low,,Low,
BurgerlijkeStaat,NL-CM:7.9.1,BurgerlijkeStaatRC,,groen: geen wijzigingen,NL-CM:7.9.1,BurgerlijkeStaatRC,,,,NO CHANGE,,,,
BurgerlijkeStaat,NL-CM:7.9.2,BurgerlijkeStaat,BurgerlijkeStaatCodelijst,oranje: minor change,NL-CM:7.9.2,BurgerlijkeStaat,BurgerlijkeStaatCodelijst,ZIB-735,Unmarried/ongehuwd toegevoegd aan codelijst. Never married op discouraged gezet.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
ChecklistPijngedrag,NL-CM:12.17.1,ChecklistPijnGedrag,,oranje: minor change,NL-CM:12.17.1,ChecklistPijnGedrag,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [108331000146104 Pain Behaviour Checklist],Medium,SCT DefinitionCode [108331000146104 Pain Behaviour Checklist] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.2,TotaalScore,,oranje: minor change,NL-CM:12.17.2,TotaalScore,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [48981000146100 Pain Behaviour Checklist total score],Medium,SCT DefinitionCode [48981000146100 Pain Behaviour Checklist total score] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.3,Gezicht,,oranje: minor change,NL-CM:12.17.3,Gezicht,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017003 ChecklistPijnGedrag Gezicht],Medium,SCT DefinitionCode [12017003 ChecklistPijnGedrag Gezicht] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.4,Mond,,oranje: minor change,NL-CM:12.17.4,Mond,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017004 ChecklistPijnGedrag Mond],Medium,SCT DefinitionCode [12017004 ChecklistPijnGedrag Mond] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.5,Grimas,,oranje: minor change,NL-CM:12.17.5,Grimas,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017005 ChecklistPijnGedrag Grimas],Medium,SCT DefinitionCode [12017005 ChecklistPijnGedrag Grimas] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.6,VerdrietigeBlik,,oranje: minor change,NL-CM:12.17.6,VerdrietigeBlik,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017006 ChecklistPijnGedrag VerdrietigeBlik],Medium,SCT DefinitionCode [12017006 ChecklistPijnGedrag VerdrietigeBlik] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.7,Ogen,,oranje: minor change,NL-CM:12.17.7,Ogen,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017007 ChecklistPijnGedrag Ogen],Medium,SCT DefinitionCode [12017007 ChecklistPijnGedrag Ogen] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.8,Paniek,,oranje: minor change,NL-CM:12.17.8,Paniek,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017008 ChecklistPijnGedrag Paniek],Medium,SCT DefinitionCode [12017008 ChecklistPijnGedrag Paniek] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.9,Kreunen,,oranje: minor change,NL-CM:12.17.9,Kreunen,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017009 ChecklistPijnGedrag Kreunen],Medium,SCT DefinitionCode [12017009 ChecklistPijnGedrag Kreunen] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.10,Huilen,,oranje: minor change,NL-CM:12.17.10,Huilen,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017010 ChecklistPijnGedrag Huilen],Medium,SCT DefinitionCode [12017010 ChecklistPijnGedrag Huilen] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.11,Onrustgeluiden,,oranje: minor change,NL-CM:12.17.11,Onrustgeluiden,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017011 ChecklistPijnGedrag Onrustgeluiden],Medium,SCT DefinitionCode [12017011 ChecklistPijnGedrag Onrustgeluiden] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.12,Tranen,,oranje: minor change,NL-CM:12.17.12,Tranen,,"
ZIB-923",SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12017012 ChecklistPijnGedrag Tranen],Medium,SCT DefinitionCode [12017012 ChecklistPijnGedrag Tranen] -> [blank]
ChecklistPijngedrag,NL-CM:12.17.13,ScoreDatumTijd,,groen: geen wijzigingen,NL-CM:12.17.13,ScoreDatumTijd,,,,,,,,
ChecklistPijngedrag,NL-CM:12.17.14,Toelichting,,groen: geen wijzigingen,NL-CM:12.17.14,Toelichting,,,,,,,,
ComfortScore,NL-CM:12.12.1,ComfortScore,,oranje: minor change,NL-CM:12.12.1,ComfortScore,,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->108301000146109 COMFORT scale],Medium,SCT DefinitionCode [108301000146109 COMFORT scale] -> [blank]
ComfortScore,NL-CM:12.12.2,TotaalScore,,oranje: minor change,NL-CM:12.12.2,TotaalScore,,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->48961000146108 COMFORT-score],Medium,SCT DefinitionCode [48961000146108 COMFORT-score] -> [blank]
ComfortScore,NL-CM:12.12.3,Alertheid,AlertheidCodelijst,oranje: minor change,NL-CM:12.12.3,Alertheid,AlertheidCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012003 ComfortScore Alertheid],Medium,SCT DefinitionCode [12012003 ComfortScore Alertheid] -> [blank]
ComfortScore,NL-CM:12.12.4,Kalmte_Agitatie,Kalmte_AgitatieCodelijst,oranje: minor change,NL-CM:12.12.4,Kalmte_Agitatie,Kalmte_AgitatieCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012004 ComfortScore Kalmte_Agitatie],Medium,SCT DefinitionCode [12012004 ComfortScore Kalmte_Agitatie] -> [blank]
ComfortScore,NL-CM:12.12.5,Ademhalingsreactie,AdemhalingsreactieCodelijst,oranje: minor change,NL-CM:12.12.5,Ademhalingsreactie,AdemhalingsreactieCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012005 ComfortScore Ademhalingsreactie],Medium,SCT DefinitionCode [12012005 ComfortScore Ademhalingsreactie] -> [blank]
ComfortScore,NL-CM:12.12.6,Huilen,HuilenCodelijst,oranje: minor change,NL-CM:12.12.6,Huilen,HuilenCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012006 ComfortScore Huilen],Medium,SCT DefinitionCode [12012006 ComfortScore Huilen] -> [blank]
ComfortScore,NL-CM:12.12.8,Lichaamsbeweging,LichaamsbewegingCodelijst,oranje: minor change,NL-CM:12.12.8,Lichaamsbeweging,LichaamsbewegingCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012008 ComfortScore Lichaamsbeweging],Medium,SCT DefinitionCode [12012008 ComfortScore Lichaamsbeweging] -> [blank]
ComfortScore,NL-CM:12.12.9,Gezichtsspanning,GezichtsspanningCodelijst,oranje: minor change,NL-CM:12.12.9,Gezichtsspanning,GezichtsspanningCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012009 ComfortScore Gezichtsspanning],Medium,SCT DefinitionCode [12012009 ComfortScore Gezichtsspanning] -> [blank]
ComfortScore,NL-CM:12.12.10,Spierspanning,SpierspanningCodelijst,oranje: minor change,NL-CM:12.12.10,Spierspanning,SpierspanningCodelijst,ZIB-925,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] ->12012010 ComfortScore Spierspanning],Medium,SCT DefinitionCode [12012010 ComfortScore Spierspanning] -> [blank]
ComfortScore,NL-CM:12.12.11,ScoreDatumTijd,,groen: geen wijzigingen,NL-CM:12.12.11,ScoreDatumTijd,,,,,,,,
ComfortScore,NL-CM:12.12.12,Toelichting,,groen: geen wijzigingen,NL-CM:12.12.12,Toelichting,,,,,,,,
Contact,DCM::Concept,Concept,,geel: patch wijziging,DCM::Concept,Concept,,ZIB-821,Tekstwijziging defintie van concept. ,SIMPLE PATCH CHANGE,Low,,Low,
Contact,NL-CM:15.1.1,Contact,,oranje: minor change,NL-CM:15.1.1,Contact,,ZIB-1189,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode  [blank] -> [308335008 Patiëntcontact],Medium,SCT DefintionCode  [308335008 Patiëntcontact] -> [blank]
Contact,NL-CM:15.1.2,ContactType,ContactTypeCodelijst,groen: geen wijzigingen,NL-CM:15.1.2,Concept,ContactTypeCodelijst,,,NO CHANGE,,,,SCT DefintionCode [blank] -> [308552006 Status van verslag]
Contact,NL-CM:15.1.3,BeginDatumTijd,,oranje: minor change,NL-CM:15.1.3,BeginDatumTijd,,ZIB-821,datum in toekomst nu toegestaan,DATETIME IN FUTURE ALLOWED,Low,,Medium,IF [datetime]> TODAY> remove check for dates in future on 2017 zib
Contact,NL-CM:15.1.3,BeginDatumTijd,,geel: patch wijziging,NL-CM:15.1.3,BeginDatumTijd,,ZIB-821,Tekstwijziging defintie van concept. ,SIMPLE PATCH CHANGE,Low,,Low,
Contact,NL-CM:15.1.4,EindDatumTijd,,oranje: minor change,NL-CM:15.1.4,EindDatumTijd,,ZIB-821,datum in toekomst nu toegestaan,DATETIME IN FUTURE ALLOWED,Low,,Medium,IF [datetime]> TODAY> remove check for dates in future on 2017 zib
Contact,NL-CM:15.1.4,EindDatumTijd,,geel: patch wijziging,NL-CM:15.1.4,EindDatumTijd,,ZIB-821,Tekstwijziging defintie van concept. ,SIMPLE PATCH CHANGE,Low,,Low,
Contact,NL-CM:15.1.6,probleem,,oranje: minor change,NL-CM:15.1.6,Probleem,,ZIB-822 ; ZIB-701,Kardinaliteit naar 0..1,CARDINALITY CHANGE,Medium,X TO ONE-TO-ONE,Low,TO CARDINALITY ONE ON PARENT CONTAINER
Contact,NL-CM:15.1.6,Probleem,,geel: patch wijziging,NL-CM:15.1.6,Probleem,,ZIB-1089,tekstwijziging definitie concept,SIMPLE PATCH CHANGE,Low,,Low,
Contact,NL-CM:15.1.7,ContactMet::Zorgverlener,,groen: geen wijzigingen,NL-CM:15.1.7,VerpleegkundigeActie,,,,NO CHANGE,,,,
Contact,NL-CM:15.1.8,Locatie::Zorgaanbieder,,groen: geen wijzigingen,NL-CM:15.1.8,Activiteit,,,,NO CHANGE,,,,
Contact,NL-CM:15.1.11,Verrichting,,oranje: minor change,NL-CM:15.1.11,Verrichting,,ZIB-822 ; ZIB-701,Kardinaliteit naar 0..1,CARDINALITY CHANGE,Medium,X TO ONE-TO-ONE,Low,TO CARDINALITY ONE ON PARENT CONTAINER
Contact,NL-CM:15.1.11,Verrichting,,geel: patch wijziging,NL-CM:15.1.11,Verrichting,,ZIB-822 ; ZIB-701,Tekstwijziging aan defintie concept,SIMPLE PATCH CHANGE,Low,,Low,
Contact,NL-CM:15.1.12,AfwijkendeUitslag,,oranje: minor change,NL-CM:15.1.12,AfwijkendeUitslag,,ZIB-822 ; ZIB-701,Kardinaliteit naar 0..1,CARDINALITY CHANGE,Medium,X TO ONE-TO-ONE,Low,TO CARDINALITY ONE ON PARENT CONTAINER
Contact,NL-CM:15.1.13,RedenContact,,oranje: minor change,NL-CM:15.1.13,RedenContact,,ZIB-822 ; ZIB-701 ; ZIB-819 ; ZIB-1089,Kardinaliteit reden contact aangepast naar 0 ..*,CARDINALITY CHANGE,Low,ONE TO ZERO-TO-MANY,Medium,ZERO-TO-MANY TO ONE
Contact,NL-CM:15.1.14,Herkomst,HerkomstCodelijst,groen: geen wijzigingen,NL-CM:15.1.14,ActieStartDatumTijd,HerkomstCodelijst,,,NO CHANGE,,,,
Contact,NL-CM:15.1.16,Bestemming,BestemmingCodelijst,groen: geen wijzigingen,NL-CM:15.1.16,ActieEindDatumTijd,BestemmingCodelijst,,,NO CHANGE,,,,
Contact,NL-CM:15.1.17,**concept toegevoegd in 2020**,,rood: major change,NL-CM:15.1.17,ToelichtingRedenContact,,ZIB-701 ; ZIB-822,Extra element 'Toelichting(ST)' toegevoegd aan 'RedenContact',CONCEPT ADDITION,Low,,High,IF [blank]source->target ELSE [toon en stuur de inhoud van dit data item als vrije tekst naar een 2017 ontvanger]
Contactgegevens,NL-CM:20.6.1,Contactgegevens,,groen: geen wijzigingen,NL-CM:20.6.1,Contactgegevens,,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.2,Telefoonnummers,,groen: geen wijzigingen,NL-CM:20.6.2,Telefoonnummers,,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.3,EmailAdressen,,groen: geen wijzigingen,NL-CM:20.6.3,EmailAdressen,,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.4,Telefoonnummer,,groen: geen wijzigingen,NL-CM:20.6.4,Telefoonnummer,,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.5,TelecomType,TelecomTypeCodelijst,oranje: minor change,NL-CM:20.6.5,TelecomType,TelecomTypeCodelijst,ZIB-958,Kardinaliteit TelecomType aangepast van 1 naar 0..1.,CARDINALITY CHANGE,Low,ONE TO ZERO-TO-ONE,Medium,ZERO-TO-ONE TO ONE
Contactgegevens,NL-CM:20.6.6,NummerSoort,NummerSoortCodelijst,groen: geen wijzigingen,NL-CM:20.6.6,NummerSoort,NummerSoortCodelijst,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.7,EmailAdres,,groen: geen wijzigingen,NL-CM:20.6.7,EmailAdres,,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.8,EmailSoort,EmailSoortCodelijst,groen: geen wijzigingen,NL-CM:20.6.8,EmailSoort,EmailSoortCodelijst,,,NO CHANGE,,,,
Contactgegevens,NL-CM:20.6.8,EmailSoort,EmailSoortCodelijst,oranje: minor change,NL-CM:20.6.8,EmailSoort,EmailSoortCodelijst,ZIB-900,"Typo in engelse tekst in waarde binnen AdresTypeCodelijst aangepast. ""Tempory address"" moet zijn ""Temporary address""",VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Contactgegevens,NL-CM:20.6.9,**concept toegevoegd in 2020**,,rood: major change,NL-CM:20.6.9,Toelichting,,ZIB-760,"Aan een telefoonnummers is nu een toelichtingsveld toegevoegd, waarin nadere bijzonderheden over het nummer kunnen worden vastgelegd.",CONCEPT ADDITION,Low,,High,IF [blank]source->target ELSE [toon en stuur de inhoud van dit data item als vrije tekst naar een 2017 ontvanger]
Contactpersoon,DCM::Purpose,Purpose,,geel: patch wijziging,DCM::Purpose,Purpose,,ZIB-762,Purpose Tekst definitie aangepast,SIMPLE PATCH CHANGE,Low,,Low,
Contactpersoon,NL-CM:3.1.1,Contactpersoon,,oranje: minor change,NL-CM:3.1.1,Contactpersoon,,ZIB-1189,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode  [blank] -> [70862002 contactpersoon (persoon)],Medium,SCT DefintionCode [70862002 contactpersoon (persoon)] -> [blank]
Contactpersoon,NL-CM:3.1.2,Rol,RolCodelijst,oranje: minor change,NL-CM:3.1.2,Rol,RolCodelijst,ZIB-698 ; ZIB-1094 ; ZIB-629 ; ZIB-1378,Diverse toevoegingen aan codelijst en erratum waarbij de codes onder de 10 een leading zero hebben gekregen zoals bij dit codesysteem hoort.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Contactpersoon,NL-CM:3.1.3,Relatie,RelatieCodelijst,groen: geen wijzigingen,NL-CM:3.1.3,Relatie,RelatieCodelijst,,,NO CHANGE,,,,
Contactpersoon,NL-CM:3.1.4,Naamgegevens,,groen: geen wijzigingen,NL-CM:3.1.4,Naamgegevens,,,,NO CHANGE,,,,
Contactpersoon,NL-CM:3.1.5,Adresgegevens,,rood: major change,NL-CM:3.1.5,Adresgegevens,,ZIB-960,Cardinaliteit adresgegevens in de zib Contactpersoon verruimt van 0..1 naar 0..*,CARDINALITY CHANGE,Low,ZERO-TO-ONE TO ZERO-TO-MANY,High,ZERO-TO-MANY TO  ZERO-TO-ONE
Contactpersoon,NL-CM:3.1.6,Contactgegevens,,groen: geen wijzigingen,NL-CM:3.1.6,Contactgegevens,,,,NO CHANGE,,,,
Darmfunctie,NL-CM:4.15.1,Darmfunctie,,oranje: minor change,NL-CM:4.15.1,Darmfunctie,,ZIB-732,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [11198001 defecation] -> [111989001 Defecation],Medium,SCT DefinitionCode  [111989001 Defecation]  -> [11198001 defecation] terugmappen naar foute SCT code? Of toch niet?
Darmfunctie,NL-CM:4.15.2,FecesContinentie,FecesContinentieCodelijst,groen: geen wijzigingen,NL-CM:4.15.2,FecesContinentie,FecesContinentieCodelijst,,,,,,,
Darmfunctie,NL-CM:4.15.3,Stoma,,groen: geen wijzigingen,NL-CM:4.15.3,Stoma,,,,,,,,
Darmfunctie,NL-CM:4.15.4,Frequentie,,groen: geen wijzigingen,NL-CM:4.15.4,Frequentie,,,,,,,,
Darmfunctie,NL-CM:4.15.6,Incontinentiemateriaal::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:4.15.6,Incontinentiemateriaal::MedischHulpmiddel,,,,,,,,
Darmfunctie,NL-CM:4.15.7,Toelichting,,groen: geen wijzigingen,NL-CM:4.15.7,Toelichting,,,,,,,,
Darmfunctie,NL-CM:4.15.9,DefecatieConsistentie,DefecatieConsistentieCodelijst,groen: geen wijzigingen,NL-CM:4.15.9,DefecatieConsistentie,DefecatieConsistentieCodelijst,,,,,,,
Darmfunctie,NL-CM:4.15.10,DefecatieKleur,DefecatieKleurCodelijst,groen: geen wijzigingen,NL-CM:4.15.10,DefecatieKleur,DefecatieKleurCodelijst,,,,,,,
DAS,**zib toegevoegd in 2020**,,,,**zib toegevoegd in 2020**,,,,,,,,,
DecubitusWond,NL-CM:19.1.1,DecubitusWond,,groen: geen wijzigingen,NL-CM:19.1.1,DecubitusWond,,,,,,,,
DecubitusWond,NL-CM:19.1.2,DecubitusCategorie,,groen: geen wijzigingen,NL-CM:19.1.2,DecubitusCategorie,,,,,,,,
DecubitusWond,NL-CM:19.1.3,OntstaansDatum,,groen: geen wijzigingen,NL-CM:19.1.3,OntstaansDatum,,,,,,,,
DecubitusWond,NL-CM:19.1.4,AnatomischeLocatie,DecubitusWondAnatomischeLocatieCodelijst,oranje: minor change,NL-CM:19.1.14,Locatie,LocatieCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [DecubitusWondAnatomischeLocatieCodelijst]->[LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)],Medium,codelist [LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)]->[DecubitusWondAnatomischeLocatieCodelijst]
DecubitusWond,NL-CM:19.1.5,Toelichting,,groen: geen wijzigingen,NL-CM:19.1.5,Toelichting,,,,,,,,
DecubitusWond,NL-CM:19.1.8,DatumLaatsteVerbandwissel,,groen: geen wijzigingen,NL-CM:19.1.8,DatumLaatsteVerbandwissel,,,,,,,,
DecubitusWond,NL-CM:19.1.9,Wondlengte,,groen: geen wijzigingen,NL-CM:19.1.9,Wondlengte,,,,,,,,
DecubitusWond,NL-CM:19.1.10,Wondbreedte,,groen: geen wijzigingen,NL-CM:19.1.10,Wondbreedte,,,,,,,,
DecubitusWond,NL-CM:19.1.11,Wonddiepte,,groen: geen wijzigingen,NL-CM:19.1.11,Wonddiepte,,,,,,,,
DecubitusWond,NL-CM:19.1.12,WondFoto,,groen: geen wijzigingen,NL-CM:19.1.12,WondFoto,,,,,,,,
DecubitusWond,NL-CM:19.1.13,Lateraliteit,DecubitusWondLateraliteitCodelijst,oranje: minor change,NL-CM:19.1.14,Lateraliteit,LateraliteitCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [DecubitusWondLateraliteitCodelijst]->[LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)],Medium,codelist [LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)]->[DecubitusWondLateraliteitCodelijst]
DOSScore,NL-CM:18.7.1,DOSScore,,groen: geen wijzigingen,NL-CM:18.7.1,DOSScore,,,,,,,,
DOSScore,NL-CM:18.7.2,Toelichting,,groen: geen wijzigingen,NL-CM:18.7.2,Toelichting,,,,,,,,
DOSScore,NL-CM:18.7.3,DOSScoreTotaal,,groen: geen wijzigingen,NL-CM:18.7.3,DOSScoreTotaal,,,,,,,,
DOSScore,NL-CM:18.7.5,DOSScoreDatumTijd,,groen: geen wijzigingen,NL-CM:18.7.5,DOSScoreDatumTijd,,,,,,,,
DOSScore,NL-CM:18.7.6,ZaktWeg,,geel: patch wijziging,NL-CM:18.7.6,ZaktWeg,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.7,SnelAfgeleid,,geel: patch wijziging,NL-CM:18.7.7,SnelAfgeleid,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.8,HeeftAandacht,,geel: patch wijziging,NL-CM:18.7.8,HeeftAandacht,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.9,VraagAntwoordNietAf,,geel: patch wijziging,NL-CM:18.7.9,VraagAntwoordNietAf,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.10,AntwoordenNietPassend,,geel: patch wijziging,NL-CM:18.7.10,AntwoordenNietPassend,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.11,ReageertTraag,,geel: patch wijziging,NL-CM:18.7.11,ReageertTraag,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.12,DenktErgensAnders,,geel: patch wijziging,NL-CM:18.7.12,DenktErgensAnders,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.13,BeseftDagdeel,,geel: patch wijziging,NL-CM:18.7.13,BeseftDagdeel,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.14,HerinnertRecent,,geel: patch wijziging,NL-CM:18.7.14,HerinnertRecent,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.15,Rusteloos,,geel: patch wijziging,NL-CM:18.7.15,Rusteloos,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.16,TrektDraden,,geel: patch wijziging,NL-CM:18.7.16,TrektDraden,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
